Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
OCO	OCO160616:FM:PS:DO:	Field Msr/Obs	06/16/2016	07:45	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.86	mg/l		8157	HACH			
OCO	OCO160616:FM:PS:DO:	Field Msr/Obs	06/16/2016	07:45	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.2	%		8157	HACH			
OCO	OCO160616:FM:WB:	Field Msr/Obs	06/16/2016	07:45	1002	Water Bottle	HACH 2100Q	Turbidity			23.30	NTU		180.1	USEPA			
OCO	OCO160616:FM:PS:PH:	Field Msr/Obs	06/16/2016	07:45	1002	Probe/Sensor	HACH PHC101	pH			7.96	None		8156	HACH			
OCO	OCO160616:FM:PS:TS:	Field Msr/Obs	06/16/2016	07:45	1002	Probe/Sensor	HACH CDC401	Salinity			29.3	ppt		8160	HACH			
OCO	OCO160616:SR:WB:	Sample-Routine	06/16/2016	07:45	1002	Water Bottle		Total Nitrogen, mixed forms	as N		78.22	ug/l	Filtered, field	4500-N	APHA			
OCO	OCO160616:SR:WB:	Sample-Routine	06/16/2016	07:45	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.80	ug/l	Filtered, field	4500-P	APHA			
OCO	OCO160616:SR:WB:	Sample-Routine	06/16/2016	07:45	1002	Water Bottle		Orthophosphate	as P		7.56	ug/l	Filtered, field	365.5	USEPA			
OCO	OCO160616:SR:WB:	Sample-Routine	06/16/2016	07:45	1002	Water Bottle		Silicate			330.61	ug/l	Filtered, field	366	USEPA			
OCO	OCO160616:SR:WB:	Sample-Routine	06/16/2016	07:45	1002	Water Bottle		Nitrate + Nitrite	as N		5.91	ug/l	Filtered, field	353.4	USEPA			
OCO	OCO160616:SR:WB:	Sample-Routine	06/16/2016	07:45	1002	Water Bottle		Ammonium	as N		2.74	ug/l	Filtered, field	350.1	USEPA			
OMM	OMM160616:FM:PS:TS:	Field Msr/Obs	06/16/2016	08:20	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.4	deg C		2550	APHA			
OMM	OMM160616:FM:PS:DO:	Field Msr/Obs	06/16/2016	08:20	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.61	mg/l		8157	HACH			
OMM	OMM160616:FM:PS:DO:	Field Msr/Obs	06/16/2016	08:20	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			97.8	%		8157	HACH			
OMM	OMM160616:FM:WB:	Field Msr/Obs	06/16/2016	08:20	1002	Water Bottle	HACH 2100Q	Turbidity			5.48	NTU		180.1	USEPA			
OMM	OMM160616:FM:PS:PH:	Field Msr/Obs	06/16/2016	08:20	1002	Probe/Sensor	HACH PHC101	pH			7.91	None		8156	HACH			
OMM	OMM160616:FM:PS:TS:	Field Msr/Obs	06/16/2016	08:20	1002	Probe/Sensor	HACH CDC401	Salinity			27.7	ppt		8160	HACH			
OMM	OMM160616:SR:WB:	Sample-Routine	06/16/2016	08:20	1002	Water Bottle		Total Nitrogen, mixed forms	as N		107.57	ug/l	Filtered, field	4500-N	APHA			
OMM	OMM160616:SR:WB:	Sample-Routine	06/16/2016	08:20	1002	Water Bottle		Total Phosphorus, mixed forms	as P		15.37	ug/l	Filtered, field	4500-P	APHA			
OMM	OMM160616:SR:WB:	Sample-Routine	06/16/2016	08:20	1002	Water Bottle		Orthophosphate	as P		7.28	ug/l	Filtered, field	365.5	USEPA			
OMM	OMM160616:SR:WB:	Sample-Routine	06/16/2016	08:20	1002	Water Bottle		Silicate			451.55	ug/l	Filtered, field	366	USEPA			
OMM	OMM160616:SR:WB:	Sample-Routine	06/16/2016	08:20	1002	Water Bottle		Nitrate + Nitrite	as N		7.11	ug/l	Filtered, field	353.4	USEPA			
OMM	OMM160616:SR:WB:	Sample-Routine	06/16/2016	08:20	1002	Water Bottle		Ammonium	as N		8.69	ug/l	Filtered, field	350.1	USEPA			
OUB	OUB160616:FM:PS:TS:	Field Msr/Obs	06/16/2016	09:17	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.2	deg C		2550	APHA			
OUB	OUB160616:FM:PS:DO:	Field Msr/Obs	06/16/2016	09:17	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			7.00	mg/l		8157	HACH			
OUB	OUB160616:FM:PS:DO:	Field Msr/Obs	06/16/2016	09:17	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			103.1	%		8157	HACH			
OUB	OUB160616:FM:WB:	Field Msr/Obs	06/16/2016	09:17	1002	Water Bottle	HACH 2100Q	Turbidity			16.87	NTU		180.1	USEPA			
OUB	OUB160616:FM:PS:PH:	Field Msr/Obs	06/16/2016	09:17	1002	Probe/Sensor	HACH PHC101	pH			8.06	None		8156	HACH			
