Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RNS	RNS230321:SR:WB:	Sample-Routine	03/21/2023	08:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		11.59	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RPO	RPO230321:FM:PS:TS:	Field Msr/Obs	03/21/2023	08:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.3	deg C		2550	APHA			
RPO	RPO230321:FM:PS:DO:	Field Msr/Obs	03/21/2023	08:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.99	mg/l		8157	HACH			
RPO	RPO230321:FM:PS:DO:	Field Msr/Obs	03/21/2023	08:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			102.1	%		8157	HACH			
RPO	RPO230321:FM:WB:	Field Msr/Obs	03/21/2023	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			10.87	NTU		180.1	USEPA			
RPO	RPO230321:FM:PS:PH:	Field Msr/Obs	03/21/2023	08:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.13	None		8156	HACH			
RPO	RPO230321:FM:PS:TS:	Field Msr/Obs	03/21/2023	08:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.6	ppt		8160	HACH			
RPO	RPO230321:SR:WB:	Sample-Routine	03/21/2023	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		164.01	ug/l	Filtered, field	4500-N	APHA			
RPO	RPO230321:SR:WB:	Sample-Routine	03/21/2023	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		14.07	ug/l	Filtered, field	4500-P	APHA			
RPO	RPO230321:SR:WB:	Sample-Routine	03/21/2023	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		9.45	ug/l	Filtered, field	365.5	USEPA			
RPO	RPO230321:SR:WB:	Sample-Routine	03/21/2023	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			979.91	ug/l	Filtered, field	366.0	USEPA			
RPO	RPO230321:SR:WB:	Sample-Routine	03/21/2023	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		113.84	ug/l	Filtered, field	353.4	USEPA			
RPO	RPO230321:SR:WB:	Sample-Routine	03/21/2023	08:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		7.70	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKS	RKS230321:FM:PS:TS:	Field Msr/Obs	03/21/2023	09:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.8	deg C		2550	APHA			
RKS	RKS230321:FM:PS:DO:	Field Msr/Obs	03/21/2023	09:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.82	mg/l		8157	HACH			
RKS	RKS230321:FM:PS:DO:	Field Msr/Obs	03/21/2023	09:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.6	%		8157	HACH			
RKS	RKS230321:FM:WB:	Field Msr/Obs	03/21/2023	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.75	NTU		180.1	USEPA			
RKS	RKS230321:FM:PS:PH:	Field Msr/Obs	03/21/2023	09:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.19	None		8156	HACH			
RKS	RKS230321:FM:PS:TS:	Field Msr/Obs	03/21/2023	09:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.4	ppt		8160	HACH			
RKS	RKS230321:SR:WB:	Sample-Routine	03/21/2023	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		84.10	ug/l	Filtered, field	4500-N	APHA			
RKS	RKS230321:SR:WB:	Sample-Routine	03/21/2023	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.20	ug/l	Filtered, field	4500-P	APHA			
RKS	RKS230321:SR:WB:	Sample-Routine	03/21/2023	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		4.25	ug/l	Filtered, field	365.5	USEPA			
RKS	RKS230321:SR:WB:	Sample-Routine	03/21/2023	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			198.46	ug/l	Filtered, field	366.0	USEPA			
RKS	RKS230321:SR:WB:	Sample-Routine	03/21/2023	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		10.52	ug/l	Filtered, field	353.4	USEPA			
RKS	RKS230321:SR:WB:	Sample-Routine	03/21/2023	09:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		11.14	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKT	RKT230321:FM:PS:TS:	Field Msr/Obs	03/21/2023	09:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.0	deg C		2550	APHA			
RKT	RKT230321:FM:PS:DO:	Field Msr/Obs	03/21/2023	09:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.77	mg/l		8157	HACH			
RKT	RKT230321:FM:PS:DO:	Field Msr/Obs	03/21/2023	09:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.6	%		8157	HACH			
RKT	RKT230321:FM:WB:	Field Msr/Obs	03/21/2023	09:30	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			4.22	NTU		180.1	USEPA			
RKT	RKT230321:FM:PS:PH:	Field Msr/Obs	03/21/2023	09:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.20	None		8156	HACH			
RKT	RKT230321:FM:PS:TS:	Field Msr/Obs	03/21/2023	09:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.7	ppt		8160	HACH			
RKT	RKT230321:SR:WB:	Sample-Routine	03/21/2023	09:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		95.02	ug/l	Filtered, field	4500-N	APHA			
RKT	RKT230321:SR:WB:	Sample-Routine	03/21/2023	09:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		12.38	ug/l	Filtered, field	4500-P	APHA			
RKT	RKT230321:SR:WB:	Sample-Routine	03/21/2023	09:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		4.36	ug/l	Filtered, field	365.5	USEPA			
RKT	RKT230321:SR:WB:	Sample-Routine	03/21/2023	09:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			117.93	ug/l	Filtered, field	366.0	USEPA			
RKT	RKT230321:SR:WB:	Sample-Routine	03/21/2023	09:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		3.21	ug/l	Filtered, field	353.4	USEPA			
RKT	RKT230321:SR:WB:	Sample-Routine	03/21/2023	09:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		6.55	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RCB	RCB230321:FM:PS:TS:	Field Msr/Obs	03/21/2023	10:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.4	deg C		2550	APHA			
RCB	RCB230321:FM:PS:DO:	Field Msr/Obs	03/21/2023	10:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.78	mg/l		8157	HACH			
RCB	RCB230321:FM:PS:DO:	Field Msr/Obs	03/21/2023	10:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.4	%		8157	HACH			
RCB	RCB230321:FM:WB:	Field Msr/Obs	03/21/2023	10:00	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.48	NTU		180.1	USEPA			
RCB	RCB230321:FM:PS:PH:	Field Msr/Obs	03/21/2023	10:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.17	None		8156	HACH			
RCB	RCB230321:FM:PS:TS:	Field Msr/Obs	03/21/2023	10:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			34.6	ppt		8160	HACH			
RCB	RCB230321:SR:WB:	Sample-Routine	03/21/2023	10:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		200.30	ug/l	Filtered, field	4500-N	APHA			
