Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
PLT	PLT210317:SR:WB:	Sample-Routine	03/17/2021	08:55	1002	Water Bottle		Nitrate + Nitrite	as N		33.74	ug/l	Filtered, field	353.4	USEPA			
PLT	PLT210317:SR:WB:	Sample-Routine	03/17/2021	08:55	1002	Water Bottle		Ammonium	as N		3.89	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OCO	OCO210317:FM:PS:TS:	Field Msr/Obs	03/17/2021	09:20	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.0	deg C		2550	APHA			
OCO	OCO210317:FM:PS:DO:	Field Msr/Obs	03/17/2021	09:20	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.31	mg/l		8157	HACH			
OCO	OCO210317:FM:PS:DO:	Field Msr/Obs	03/17/2021	09:20	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			92.5	%		8157	HACH			
OCO	OCO210317:FM:WB:	Field Msr/Obs	03/17/2021	09:20	1002	Water Bottle	HACH 2100Q	Turbidity			1.78	NTU		180.1	USEPA			
OCO	OCO210317:FM:PS:PH:	Field Msr/Obs	03/17/2021	09:20	1002	Probe/Sensor	HACH PHC101	pH			8.07	None		8156	HACH			
OCO	OCO210317:FM:PS:TS:	Field Msr/Obs	03/17/2021	09:20	1002	Probe/Sensor	HACH CDC401	Salinity			34.6	ppt		8160	HACH			
OCO	OCO210317:SR:WB:	Sample-Routine	03/17/2021	09:20	1002	Water Bottle		Total Nitrogen, mixed forms	as N		86.91	ug/l	Filtered, field	4500-N	APHA			
OCO	OCO210317:SR:WB:	Sample-Routine	03/17/2021	09:20	1002	Water Bottle		Total Phosphorus, mixed forms	as P		6.59	ug/l	Filtered, field	4500-P	APHA			
OCO	OCO210317:SR:WB:	Sample-Routine	03/17/2021	09:20	1002	Water Bottle		Orthophosphate	as P		4.47	ug/l	Filtered, field	365.5	USEPA			
OCO	OCO210317:SR:WB:	Sample-Routine	03/17/2021	09:20	1002	Water Bottle		Silicate			240.15	ug/l	Filtered, field	366	USEPA			
OCO	OCO210317:SR:WB:	Sample-Routine	03/17/2021	09:20	1002	Water Bottle		Nitrate + Nitrite	as N		7.43	ug/l	Filtered, field	353.4	USEPA			
OCO	OCO210317:SR:WB:	Sample-Routine	03/17/2021	09:20	1002	Water Bottle		Ammonium	as N		0.71	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OPP	OPP210317:FM:PS:TS:	Field Msr/Obs	03/17/2021	09:39	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.2	deg C		2550	APHA			
OPP	OPP210317:FM:PS:DO:	Field Msr/Obs	03/17/2021	09:39	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.87	mg/l		8157	HACH			
OPP	OPP210317:FM:PS:DO:	Field Msr/Obs	03/17/2021	09:39	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.0	%		8157	HACH			
