Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RWA	RWA210406:SR:WB:	Sample-Routine	04/06/2021	10:14	1002	Water Bottle		Total Nitrogen, mixed forms	as N		93.62	ug/l	Filtered, field	4500-N	APHA			
RWA	RWA210406:SR:WB:	Sample-Routine	04/06/2021	10:14	1002	Water Bottle		Total Phosphorus, mixed forms	as P		14.27	ug/l	Filtered, field	4500-P	APHA			
RWA	RWA210406:SR:WB:	Sample-Routine	04/06/2021	10:14	1002	Water Bottle		Orthophosphate	as P		10.56	ug/l	Filtered, field	365.5	USEPA			
RWA	RWA210406:SR:WB:	Sample-Routine	04/06/2021	10:14	1002	Water Bottle		Silicate			735.78	ug/l	Filtered, field	366	USEPA			
RWA	RWA210406:SR:WB:	Sample-Routine	04/06/2021	10:14	1002	Water Bottle		Nitrate + Nitrite	as N		21.09	ug/l	Filtered, field	353.4	USEPA			
RWA	RWA210406:SR:WB:	Sample-Routine	04/06/2021	10:14	1002	Water Bottle		Ammonium	as N		0.29	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PFF	PFF210407:FM:PS:TS:	Field Msr/Obs	04/07/2021	08:18	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.2	deg C		2550	APHA			
PFF	PFF210407:FM:PS:DO:	Field Msr/Obs	04/07/2021	08:18	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.32	mg/l		8157	HACH			
PFF	PFF210407:FM:PS:DO:	Field Msr/Obs	04/07/2021	08:18	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			91.3	%		8157	HACH			
PFF	PFF210407:FM:WB:	Field Msr/Obs	04/07/2021	08:18	1002	Water Bottle	HACH 2100Q	Turbidity			1.48	NTU		180.1	USEPA			
